station,date,tair,twet,rh,tdew
22719,20141213:1100,18.4,14.2,61,10.8
22719,20141213:1200,18.8,14.5,60,10.9
22719,20141213:1300,18.9,15.1,65,12.2
22719,20141213:1400,18.7,15.1,66,12.2
22719,20141213:1500,18.2,14.6,66,11.8
22719,20141213:1600,17.3,14.8,75,12.8
22719,20141213:1700,16.7,14.7,79,13.1
22719,20141213:1800,16.2,14.6,83,13.3
22719,20141213:1900,15.8,14.1,82,12.7
22719,20141213:2000,14.8,13.9,90,13.2
22719,20141213:2100,15,14.3,92,13.7
22719,20141213:2200,14.7,14.2,94,13.8
22719,20141213:2300,14.4,13.5,90,12.8
22719,20141214:0000,14,13.4,93,12.9
22719,20141214:0100,13.6,13.2,95,12.8
22719,20141214:0200,13.9,13.5,95,13.1
22719,20141214:0300,14,13.7,96,13.4
22719,20141214:0400,14,13.7,96,13.4
22719,20141214:0500,14.3,14,96,13.7
22719,20141214:0600,14.5,14.1,95,13.7
22719,20141214:0700,14.6,14.2,95,13.8
22719,20141214:0800,14.3,13.7,93,13.2
22719,20141214:0900,14.8,13.9,90,13.2
22719,20141214:1000,15.8,14.1,82,12.7
22719,20141214:1100,17,14.8,78,13.1
22719,20141214:1200,17.3,15.5,82,14.2
22719,20141214:1300,17.6,15.3,77,13.5
22719,20141214:1400,18.6,15.4,70,13
22719,20141214:1500,18.3,15,68,12.3
22719,20141214:1600,17.5,14.6,71,12.2
22719,20141214:1700,17,14.4,74,12.3
22719,20141214:1800,15.7,13.7,79,12.1
22719,20141214:1900,15.6,13.1,74,11
22719,20141214:2000,15.6,13,73,10.8
22719,20141214:2100,15.7,13.1,73,10.9
22719,20141214:2200,15.6,13.3,76,11.4
22719,20141214:2300,15.6,13.2,75,11.2
22719,20141215:0000,15.1,13.1,78,11.3
22719,20141215:0100,14.7,13.1,82,11.7
22719,20141215:0200,14.8,13,80,11.4
22719,20141215:0300,15.1,13.1,78,11.3
22719,20141215:0400,15,13.2,80,11.6
22719,20141215:0500,15,13.2,80,11.6
22719,20141215:0600,14.5,13.1,84,11.8
22719,20141215:0700,15,13.4,83,12.2
22719,20141215:0800,16.6,13.8,72,11.6
22719,20141215:0900,17.7,14.4,68,11.7
22719,20141215:1000,18.3,14.7,66,11.9
22719,20141215:1100,18,14.2,64,11.1
22719,20141215:1200,18.3,14.4,63,11.1
22719,20141215:1300,19.2,14.8,60,11.3
22719,20141215:1400,19.2,14.8,60,11.3
22719,20141215:1500,19.7,15.3,60,11.7
22719,20141215:1600,19.5,15,59,11.3
22719,20141215:1700,19.1,14.6,59,10.9
22719,20141215:1800,18.4,14.2,61,10.8
22719,20141215:1900,17.6,14.1,66,11.2
22719,20141215:2000,16.9,13.8,69,11.2
22719,20141215:2100,16.6,13.5,69,10.9
22719,20141215:2200,16.4,13.2,68,10.5
22719,20141215:2300,16.2,13.2,69,10.5
22719,20141216:0000,16.3,13.1,67,10.2
22719,20141216:0100,16.1,13,68,10.2
22719,20141216:0200,15.8,12.7,68,9.9
22719,20141216:0300,15.8,12.5,66,9.5
22719,20141216:0400,15.7,12.5,67,9.6
22719,20141216:0500,15.6,12.5,68,9.7
22719,20141216:0600,15.8,12.7,68,9.9
22719,20141216:0700,16.6,13.4,68,10.7
22719,20141216:0800,17.7,14.1,65,11.1
22719,20141216:0900,17.5,14.1,67,11.3
22719,20141216:1000,17.4,14.3,69,11.7
22719,20141216:1100,17.9,14.6,68,11.9
22719,20141216:1200,17.9,14.8,70,12.4
22719,20141216:1300,17.8,14.7,70,12.3
22719,20141216:1400,17.6,14.6,71,12.3
22719,20141216:1500,17.9,14.8,70,12.4
22719,20141216:1600,17.3,14.7,74,12.6
22719,20141216:1700,17.2,14.7,75,12.7
22719,20141216:1800,17.1,14.7,76,12.8
22719,20141216:1900,16.8,14.6,78,13
22719,20141216:2000,17,14.6,76,12.8
22719,20141216:2100,16.9,14.7,78,13
22719,20141216:2200,16.9,14.7,78,13
22719,20141216:2300,16.4,14.6,81,13.1
22719,20141217:0000,16.1,14.6,84,13.4
22719,20141217:0100,15.9,14.8,88,13.9
22719,20141217:0200,16.4,15,85,13.9
22719,20141217:0300,16.7,15.3,85,14.2
22719,20141217:0400,17.1,15.5,84,14.4
22719,20141217:0500,17.3,15.7,84,14.6
22719,20141217:0600,17.4,16,86,15
22719,20141217:0700,17.7,16.3,86,15.3
22719,20141217:0800,17.9,16.8,89,16.1
22719,20141217:0900,17.8,17.1,93,16.7
22719,20141217:1000,18.2,17.9,97,17.7
22719,20141217:1100,19,18.6,96,18.4
22719,20141217:1200,18.6,18.2,96,18
22719,20141217:1300,18.6,18.4,98,18.3
22719,20141217:1400,20.4,20,96,19.7
22719,20141217:1500,19.7,19.4,97,19.2
22719,20141217:1600,20.3,19.9,96,19.6
22719,20141217:1700,19.5,19.1,96,18.9
22719,20141217:1800,19.7,19.3,96,19.1
22719,20141217:1900,19.4,19.1,97,18.9
22719,20141217:2000,18.7,18.5,98,18.4
22719,20141217:2100,18.7,18.5,98,18.4
22719,20141217:2200,18.8,18.5,97,18.3
22719,20141217:2300,18.6,18.3,97,18.1
22719,20141218:0000,18.4,17.9,95,17.6
22719,20141218:0100,18.2,17.6,94,17.2
22719,20141218:0200,18,17.6,96,17.4
22719,20141218:0300,18,17.4,94,17
22719,20141218:0400,17.7,17,93,16.6
22719,20141218:0500,17.7,16.9,92,16.4
22719,20141218:0600,17.8,17.1,93,16.7
22719,20141218:0700,18,17.3,93,16.9
22719,20141218:0800,18.6,17.9,93,17.5
22719,20141218:0900,19.9,18.4,86,17.5
22719,20141218:1000,20.5,18.2,79,16.7
22719,20141218:1100,21.5,19.3,80,17.9
22719,20141218:1200,21.4,18.7,76,17
22719,20141218:1300,24,20.1,68,17.7
22719,20141218:1400,22.5,18.7,68,16.3
22719,20141218:1500,22.5,19.1,71,17
22719,20141218:1600,22.2,18.8,71,16.7
22719,20141218:1700,21.5,18.3,72,16.3
22719,20141218:1800,20.4,17.8,76,16
22719,20141218:1900,19.7,17.3,78,15.8
22719,20141218:2000,18.7,16.7,81,15.4
22719,20141218:2100,18.5,17.1,86,16.1
22719,20141218:2200,17.8,16.7,89,16
22719,20141218:2300,17.4,16.4,90,15.7
22719,20141219:0000,17.1,16.2,91,15.6
22719,20141219:0100,16.8,16.2,94,15.8
22719,20141219:0200,16,15.6,96,15.4
22719,20141219:0300,15,14.7,97,14.5
22719,20141219:0400,15,14.8,98,14.7
22719,20141219:0500,15.5,15.3,98,15.2
22719,20141219:0600,16,15.8,98,15.7
22719,20141219:0700,19.2,17.3,82,16.1
22719,20141219:0800,21.4,18,70,15.7
22719,20141219:0900,23,18.5,63,15.6
22719,20141219:1000,24.3,18.8,57,15.2
22719,20141219:1100,25,19.3,56,15.6
22719,20141219:1200,25.7,20.2,58,16.8
22719,20141219:1300,24.7,19.6,60,16.4
22719,20141219:1400,24.8,19.7,60,16.5
22719,20141219:1500,24.7,19.7,61,16.7
22719,20141219:1600,24,19.1,61,16
22719,20141219:1700,23.3,18.9,64,16.1
22719,20141219:1800,23.5,18.9,63,16.1
22719,20141219:1900,22.4,18.9,70,16.7
22719,20141219:2000,20.6,18,76,16.2
22719,20141219:2100,20,18,81,16.7
22719,20141219:2200,19.6,17.9,84,16.8
22719,20141219:2300,18.7,17.4,87,16.5
22719,20141220:0000,17.8,16.8,90,16.1
22719,20141220:0100,17.2,16.5,93,16.1
22719,20141220:0200,17.2,16.6,94,16.2
22719,20141220:0300,17.4,17,96,16.8
22719,20141220:0400,17.4,16.9,95,16.6
22719,20141220:0500,17.6,17.2,96,17
22719,20141220:0600,18.3,17.7,94,17.3
22719,20141220:0700,19.3,18.5,92,18
22719,20141220:0800,20.3,18.7,85,17.7
22719,20141220:0900,20.9,19.2,84,18.1
22719,20141220:1000,21.4,19.6,84,18.6
22719,20141220:1100,20.5,19.7,92,19.2
22719,20141220:1200,21.1,20,90,19.4
22719,20141220:1300,20.8,19.8,91,19.3
22719,20141220:1400,21.4,20.1,88,19.3
22719,20141220:1500,21.2,20.1,90,19.5
22719,20141220:1600,20.8,20.1,93,19.6
22719,20141220:1700,20.7,19.8,92,19.4
22719,20141220:1800,20.2,19.6,94,19.2
22719,20141220:1900,20.2,19.7,95,19.4
22719,20141220:2000,19.8,19.2,94,18.8
22719,20141220:2100,19.4,18.8,94,18.4
22719,20141220:2200,19.2,18.6,94,18.2
22719,20141220:2300,19.3,18.5,92,18
22719,20141221:0000,19,18.4,94,18
22719,20141221:0100,18.6,18,94,17.6
22719,20141221:0200,18.5,18.1,96,17.9
22719,20141221:0300,18.3,17.9,96,17.7
22719,20141221:0400,18.4,18,96,17.8
22719,20141221:0500,18.4,18,96,17.8
22719,20141221:0600,18.1,17.6,95,17.3
22719,20141221:0700,20.1,18.7,87,17.9
22719,20141221:0800,20.8,18.9,83,17.8
22719,20141221:0900,23.2,20.2,75,18.5
22719,20141221:1000,21.2,18.5,76,16.8
22719,20141221:1100,24.4,19.9,64,17.2
22719,20141221:1200,23.7,20.1,70,17.9
22719,20141221:1300,23.3,19.9,72,18
22719,20141221:1400,23.1,19.9,73,18
22719,20141221:1500,25,21,68,18.7
22719,20141221:1600,23.9,20.4,71,18.3
22719,20141221:1700,23.7,20.1,70,17.9
22719,20141221:1800,21.4,19.3,81,18
22719,20141221:1900,19.1,17.4,84,16.3
22719,20141221:2000,18.5,16.4,80,15
22719,20141221:2100,18.6,16.5,80,15.1
22719,20141221:2200,17.9,16.1,82,14.8
22719,20141221:2300,17.7,16,83,14.8
22719,20141222:0000,17,15.4,84,14.3
22719,20141222:0100,17.3,15.8,85,14.8
22719,20141222:0200,16.7,15.4,86,14.4
22719,20141222:0300,16.2,15.1,88,14.2
22719,20141222:0400,15.8,14.7,88,13.8
22719,20141222:0500,15.4,14.6,91,13.9
22719,20141222:0600,16.2,15,87,14
22719,20141222:0700,18.3,15.7,75,13.8
22719,20141222:0800,18.8,16,73,13.9
22719,20141222:0900,20.2,16.7,68,14.1
22719,20141222:1000,20.6,16.6,65,13.8
22719,20141222:1100,21.6,17.4,64,14.5
22719,20141222:1200,21.7,17.6,65,14.9
22719,20141222:1300,22.2,17.4,60,14.1
22719,20141222:1400,21.4,16.7,60,13.3
22719,20141222:1500,21.1,16.7,62,13.6
22719,20141222:1600,21.5,17.1,62,13.9
22719,20141222:1700,20.3,16.3,64,13.3
22719,20141222:1800,19.4,15.7,66,12.9
22719,20141222:1900,18.1,15.2,72,13
22719,20141222:2000,17.3,14.7,74,12.6
22719,20141222:2100,17,14.8,78,13.1
22719,20141222:2200,16.7,14.7,79,13.1
22719,20141222:2300,16.4,14.3,78,12.6
22719,20141223:0000,16.2,14.3,80,12.8
22719,20141223:0100,15.9,14.2,82,12.8
22719,20141223:0200,14.7,13.5,87,12.6
22719,20141223:0300,13.9,13.1,91,12.5
22719,20141223:0400,13.8,13,91,12.4
22719,20141223:0500,14.5,13.5,89,12.7
22719,20141223:0600,16.3,14.3,79,12.7
22719,20141223:0700,16.7,14.4,77,12.7
22719,20141223:0800,18.9,15.7,70,13.3
22719,20141223:0900,19.6,15.8,65,12.9
22719,20141223:1000,21.6,17.4,64,14.5
22719,20141223:1100,23,16.5,48,11.4
22719,20141223:1200,24.9,17.2,43,11.5
22719,20141223:1300,23.8,17.4,50,12.8
22719,20141223:1400,23.7,17.3,50,12.7
22719,20141223:1500,24,18.7,58,15.2
22719,20141223:1600,22.8,18.3,63,15.4
22719,20141223:1700,23.2,18.6,62,15.5
22719,20141223:1800,22.8,18.2,62,15.2
22719,20141223:1900,21.2,17.4,67,14.8
22719,20141223:2000,20.1,17.3,74,15.3
22719,20141223:2100,19.7,16.8,73,14.7
22719,20141223:2200,19.3,16.8,76,15
22719,20141223:2300,19.4,17.1,78,15.5
22719,20141224:0000,19.4,17,77,15.3
22719,20141224:0100,19.2,17.1,80,15.7
22719,20141224:0200,18.9,16.8,80,15.4
22719,20141224:0300,19.1,17,80,15.6
22719,20141224:0400,18.9,16.9,81,15.6
22719,20141224:0500,18.6,16.5,80,15.1
22719,20141224:0600,18.6,16.4,79,14.9
22719,20141224:0700,18.6,16.9,83,15.7
22719,20141224:0800,18.9,17.1,83,16
22719,20141224:0900,20.2,16.7,68,14.1
22719,20141224:1000,21.3,17.3,65,14.5
22719,20141224:1100,21.1,17.3,67,14.7
22719,20141224:1200,21.3,17.1,64,14.2
22719,20141224:1300,21.6,17.3,63,14.3
22719,20141224:1400,21.3,17.3,65,14.5
22719,20141224:1500,21.7,17.2,62,14.1
22719,20141224:1600,22.8,17.5,57,13.8
22719,20141224:1700,22.1,17.2,59,13.7
22719,20141224:1800,21.2,16.9,63,13.9
22719,20141224:1900,19.8,16.3,68,13.7
22719,20141224:2000,18.7,16,74,14
22719,20141224:2100,18.2,16.1,79,14.5
22719,20141224:2200,17.9,15.5,76,13.6
22719,20141224:2300,17.4,15.2,78,13.5
22719,20141225:0000,16.1,14.6,84,13.4
22719,20141225:0100,15.4,14.2,87,13.3
22719,20141225:0200,14.9,13.8,88,12.9
22719,20141225:0300,14.2,13.4,91,12.8
22719,20141225:0400,14,13.2,91,12.6
22719,20141225:0500,14.1,13.3,91,12.7
22719,20141225:0600,15.1,14.3,91,13.6
22719,20141225:0700,19,16,72,13.8
22719,20141225:0800,21.1,16.8,63,13.8
22719,20141225:0900,21.9,16.6,56,12.8
22719,20141225:1000,20.8,15.6,55,11.5
22719,20141225:1100,21.7,16.2,54,12
22719,20141225:1200,22.2,16.5,53,12.2
22719,20141225:1300,22.2,16.4,52,11.9
22719,20141225:1400,22,16.5,54,12.3
22719,20141225:1500,22.3,16.7,54,12.6
22719,20141225:1600,21.8,16.3,54,12.1
22719,20141225:1700,21,16.1,58,12.4
22719,20141225:1800,20.5,15.8,59,12.2
22719,20141225:1900,19.4,15.6,65,12.7
22719,20141225:2000,18.6,15.4,70,13
22719,20141225:2100,18.2,14.7,67,12
22719,20141225:2200,18,14.9,70,12.5
22719,20141225:2300,17.8,14.9,72,12.7
22719,20141226:0000,17.2,14.2,70,11.7
22719,20141226:0100,16.4,13.7,72,11.4
22719,20141226:0200,15.5,13.2,76,11.3
22719,20141226:0300,15.1,13,77,11.1
22719,20141226:0400,14.9,12.9,78,11.1
22719,20141226:0500,14.5,12.7,80,11.1
22719,20141226:0600,15,13.4,83,12.2
22719,20141226:0700,17.3,14.8,75,12.8
22719,20141226:0800,20,15.8,62,12.5
22719,20141226:0900,20.5,15.6,57,11.7
22719,20141226:1000,20.7,15.9,58,12.2
22719,20141226:1100,21.8,16.6,56,12.6
22719,20141226:1200,23.2,17.3,53,13.1
22719,20141226:1300,22.5,16.5,51,11.9
22719,20141226:1400,23.2,16.5,47,11.3
22719,20141226:1500,21.7,15.9,52,11.4
22719,20141226:1600,21,16,57,12.2
22719,20141226:1700,21.5,16.2,55,12.1
22719,20141226:1800,20.7,15.9,58,12.2
22719,20141226:1900,19.7,15.5,62,12.2
22719,20141226:2000,18.1,14.9,69,12.3
22719,20141226:2100,17.5,14.4,70,12
22719,20141226:2200,17.2,14.6,74,12.5
22719,20141226:2300,17,14.4,74,12.3
22719,20141227:0000,16.3,14,76,12.1
22719,20141227:0100,16.5,14.2,76,12.3
22719,20141227:0200,15,13.4,83,12.2
22719,20141227:0300,14.6,13.1,83,11.8
22719,20141227:0400,15,13.4,83,12.2
22719,20141227:0500,14.4,13,84,11.7
22719,20141227:0600,15,13.3,82,12
22719,20141227:0700,19.4,15.9,68,13.4
22719,20141227:0800,20.4,16.4,64,13.4
22719,20141227:0900,21.5,16.6,58,12.9
22719,20141227:1000,22,16.9,57,13.1
22719,20141227:1100,21.4,16.3,57,12.5
22719,20141227:1200,23,17.3,54,13.2
22719,20141227:1300,22.1,16.9,57,13.2
22719,20141227:1400,23.4,17.4,52,13
22719,20141227:1500,22.9,17.6,57,13.9
22719,20141227:1600,22.6,17.4,57,13.7
22719,20141227:1700,22,17,58,13.4
22719,20141227:1800,20.8,16.8,65,14
22719,20141227:1900,19.7,16.2,68,13.6
22719,20141227:2000,18.8,16.3,76,14.5
22719,20141227:2100,18.5,16.3,79,14.8
22719,20141227:2200,18.2,16.2,80,14.7
22719,20141227:2300,18,15.9,79,14.3
22719,20141228:0000,17.8,16.1,83,14.9
22719,20141228:0100,17.5,15.8,83,14.6
22719,20141228:0200,17.6,15.9,83,14.7
22719,20141228:0300,16.9,15.5,86,14.6
22719,20141228:0400,15.5,14.6,90,13.9
22719,20141228:0500,15,14.3,92,13.7
22719,20141228:0600,17.7,16.1,84,15
22719,20141228:0700,19.5,17,77,15.4
22719,20141228:0800,20.3,16.6,67,14
22719,20141228:0900,21.4,17.2,64,14.3
22719,20141228:1000,22.6,17.4,57,13.7
22719,20141228:1100,23.3,17.6,54,13.5
22719,20141228:1200,23.9,18.8,59,15.4
22719,20141228:1300,23.9,18.3,56,14.6
22719,20141228:1400,24.1,17.6,50,13
22719,20141228:1500,22.8,17,53,12.7
22719,20141228:1600,23.4,17.4,52,13
22719,20141228:1700,23.1,17.5,55,13.6
22719,20141228:1800,21.2,16.6,60,13.1
22719,20141228:1900,20.4,16.6,66,13.9
22719,20141228:2000,19.8,16.4,69,14
22719,20141228:2100,19.5,16.9,76,15.2
22719,20141228:2200,19.4,16.8,76,15.1
22719,20141228:2300,18.7,16.6,80,15.2
22719,20141229:0000,18.2,16.3,81,14.9
22719,20141229:0100,17.8,16.3,85,15.3
22719,20141229:0200,18.3,16.7,84,15.6
22719,20141229:0300,18.4,16.2,79,14.7
22719,20141229:0400,18.3,15.9,77,14.2
22719,20141229:0500,17.8,16,82,14.7
22719,20141229:0600,17.8,15.8,80,14.3
22719,20141229:0700,19.5,16.6,73,14.5
22719,20141229:0800,21.3,17.3,65,14.5
22719,20141229:0900,22.5,17,55,13
22719,20141229:1000,23.6,17.5,52,13.2
22719,20141229:1100,23.6,17.4,51,12.9
22719,20141229:1200,24.2,18,52,13.7
22719,20141229:1300,25,17.9,47,12.9
22719,20141229:1400,24.2,18.4,55,14.6
22719,20141229:1500,24.1,17.6,50,13
22719,20141229:1600,23.5,16.7,47,11.6
22719,20141229:1700,22.9,16.5,49,11.6
22719,20141229:1800,22.1,16.3,52,11.8
22719,20141229:1900,20.8,16,58,12.3
22719,20141229:2000,19.4,15.5,64,12.4
22719,20141229:2100,18.9,15.6,69,13.1
22719,20141229:2200,18.6,15.8,73,13.7
22719,20141229:2300,18.1,15.3,73,13.2
22719,20141230:0000,17.8,15.4,76,13.5
22719,20141230:0100,16.8,15,82,13.7
22719,20141230:0200,15.9,14.4,84,13.2
22719,20141230:0300,16.2,14.7,84,13.5
22719,20141230:0400,15,13.9,88,13
22719,20141230:0500,15.2,14.3,90,13.6
22719,20141230:0600,17.8,15.7,79,14.1
22719,20141230:0700,19.6,16.6,72,14.4
22719,20141230:0800,19.6,16,67,13.3
22719,20141230:0900,21.3,16.8,61,13.5
22719,20141230:1000,22.6,17.1,55,13.1
22719,20141230:1100,22.4,16.8,54,12.7
22719,20141230:1200,22.9,16.5,49,11.6
22719,20141230:1300,23.4,16.9,49,12.1
22719,20141230:1400,22.8,16.9,52,12.4
22719,20141230:1500,23.4,16.9,49,12.1
22719,20141230:1600,22.2,16.4,52,11.9
22719,20141230:1700,20.8,15.6,55,11.5
22719,20141230:1800,20.1,15.7,61,12.4
22719,20141230:1900,19.6,15.6,64,12.6
22719,20141230:2000,18.8,15.6,70,13.2
22719,20141230:2100,18.7,15.8,72,13.6
22719,20141230:2200,18.5,15.7,73,13.6
22719,20141230:2300,18.4,15.4,71,13.1
22719,20141231:0000,18.2,15.2,71,12.9
22719,20141231:0100,17.9,15.1,73,13
22719,20141231:0200,17.6,15.1,75,13.1
22719,20141231:0300,17.7,15.4,77,13.6
22719,20141231:0400,17.7,15.6,79,14
22719,20141231:0500,18,15.7,77,13.9
22719,20141231:0600,18.6,15.9,74,13.9
22719,20141231:0700,19,16.1,73,14.1
22719,20141231:0800,19.5,16.5,72,14.3
22719,20141231:0900,20.4,17,69,14.5
22719,20141231:1000,20.6,17.1,69,14.7
22719,20141231:1100,21.5,17.7,67,15.1
22719,20141231:1200,21,17.6,70,15.3
22719,20141231:1300,22.7,18.6,66,16
22719,20141231:1400,21.8,17.2,61,14
22719,20141231:1500,21.4,17.5,66,14.8
22719,20141231:1600,20.6,17.2,70,14.9
22719,20141231:1700,21.2,17.9,71,15.8
22719,20141231:1800,20.8,17.8,73,15.8
22719,20141231:1900,19.8,18,83,16.8
22719,20141231:2000,19,18,90,17.3
22719,20141231:2100,19.4,18.2,88,17.4
22719,20141231:2200,19.7,18.3,87,17.5
22719,20141231:2300,19.8,18.5,88,17.8
22719,20150101:0000,19.5,18.5,90,17.8
22719,20150101:0100,18.9,18.2,93,17.8
22719,20150101:0200,17.3,16.8,95,16.5
22719,20150101:0300,16.6,15.7,90,15
22719,20150101:0400,16.7,15.7,90,15.1
22719,20150101:0500,17.4,16.3,89,15.6
22719,20150101:0600,17.7,15.9,82,14.6
22719,20150101:0700,18.5,15.9,75,14
22719,20150101:0800,19.3,15.8,68,13.3
22719,20150101:0900,20,15.5,60,12
22719,20150101:1000,20.6,15.7,57,11.8
22719,20150101:1100,20.8,15.1,51,10.3
22719,20150101:1200,21.4,15.4,50,10.6
22719,20150101:1300,21.4,15.4,50,10.6
22719,20150101:1400,21.3,16.1,56,12.2
22719,20150101:1500,21.1,14.5,45,8.7
22719,20150101:1600,20.6,14.5,48,9.2
22719,20150101:1700,20,13.3,42,6.7
22719,20150101:1800,19.4,13.9,51,9
22719,20150101:1900,18.4,14,59,10.3
22719,20150101:2000,17.1,13.6,65,10.5
22719,20150101:2100,16.6,13.2,66,10.2
22719,20150101:2200,16.5,13.3,68,10.6
22719,20150101:2300,15.9,13.4,74,11.3
22719,20150102:0000,15.4,13.4,79,11.8
22719,20150102:0100,14.2,13,87,12.1
22719,20150102:0200,13.5,12.6,89,11.7
22719,20150102:0300,13,12.1,89,11.3
22719,20150102:0400,12.5,11.7,90,10.9
22719,20150102:0500,12.1,11.4,91,10.7
22719,20150102:0600,13.6,12.4,86,11.3
22719,20150102:0700,17.5,15.4,79,13.8
22719,20150102:0800,19.8,16.4,69,14
22719,20150102:0900,20.7,16.9,66,14.1
22719,20150102:1000,21.3,16,55,11.9
22719,20150102:1100,22.7,17.6,58,14
22719,20150102:1200,22.8,18.6,65,15.9
22719,20150102:1300,22.9,18.2,61,15
22719,20150102:1400,23.5,19.5,67,17
22719,20150102:1500,23.5,19.5,67,17
22719,20150102:1600,21.7,17.6,65,14.9
22719,20150102:1700,21.1,17.1,65,14.3
22719,20150102:1800,20,16.5,68,13.9
22719,20150102:1900,19.3,16.1,70,13.7
22719,20150102:2000,17.9,15.3,75,13.4
22719,20150102:2100,17.5,15,75,13
22719,20150102:2200,17.1,14.9,78,13.2
22719,20150102:2300,16.8,14.8,80,13.3
22719,20150103:0000,16.4,14.7,82,13.3
22719,20150103:0100,16.2,14.5,82,13.1
22719,20150103:0200,15.9,14.3,83,13
22719,20150103:0300,16.1,14.3,81,12.8
22719,20150103:0400,16.8,14.6,78,13
22719,20150103:0500,16.3,14.4,80,12.9
22719,20150103:0600,16.2,14.5,82,13.1
22719,20150103:0700,17.4,15.1,77,13.3
22719,20150103:0800,19.2,15.9,69,13.4
22719,20150103:0900,20,15.8,62,12.5
22719,20150103:1000,21.2,17.4,67,14.8
22719,20150103:1100,21.7,17.4,63,14.4
22719,20150103:1200,21.1,17.6,69,15.2
22719,20150103:1300,21.9,18.3,69,16
22719,20150103:1400,21.5,18.3,72,16.3
22719,20150103:1500,21.4,18,70,15.7
22719,20150103:1600,22.6,19.3,72,17.3
22719,20150103:1700,22.6,19.1,70,16.9
22719,20150103:1800,21.4,18.1,71,15.9
22719,20150103:1900,20.2,17.8,78,16.3
22719,20150103:2000,18.8,16.7,80,15.3
22719,20150103:2100,18.2,16.5,83,15.3
22719,20150103:2200,17.9,16.4,85,15.4
22719,20150103:2300,17,15.8,88,15
22719,20150104:0000,16.3,15.4,90,14.7
22719,20150104:0100,15.9,15.1,91,14.4
22719,20150104:0200,15.3,14.8,94,14.4
22719,20150104:0300,14.8,14.4,95,14
22719,20150104:0400,14.6,14.3,96,14
22719,20150104:0500,14.2,13.9,96,13.6
22719,20150104:0600,16,15.4,93,14.9
22719,20150104:0700,18.8,17.2,84,16.1
22719,20150104:0800,20.8,18.5,79,17
22719,20150104:0900,22.9,18.6,64,15.7
22719,20150104:1000,24.6,19.1,57,15.5
22719,20150104:1100,24.9,18.9,54,15
22719,20150104:1200,25.6,18.7,49,14.1
22719,20150104:1300,26.2,19.5,51,15.3
22719,20150104:1400,25.7,21.2,65,18.6
22719,20150104:1500,24.7,20.7,68,18.4
22719,20150104:1600,24.4,19.3,60,16.1
22719,20150104:1700,23.4,18.7,62,15.7
22719,20150104:1800,23.1,18.6,63,15.7
22719,20150104:1900,21.5,18.2,71,16
22719,20150104:2000,20.1,17.6,77,16
22719,20150104:2100,19.8,17.9,82,16.6
22719,20150104:2200,19.1,17.7,86,16.7
22719,20150104:2300,18.6,17.4,88,16.6
22719,20150105:0000,17.7,16.7,90,16
22719,20150105:0100,17.6,16.7,91,16.1
22719,20150105:0200,17.1,16.3,92,15.8
22719,20150105:0300,16.6,15.8,92,15.3
22719,20150105:0400,16.5,15.8,93,15.4
22719,20150105:0500,15.8,15.1,92,14.5
22719,20150105:0600,16.9,16.1,92,15.6
22719,20150105:0700,19,17.8,88,17
22719,20150105:0800,20.6,18,76,16.2
22719,20150105:0900,20.6,18,76,16.2
22719,20150105:1000,20.9,18.5,78,16.9
22719,20150105:1100,23,19.4,70,17.2
22719,20150105:1200,23.4,19.5,68,17.2
22719,20150105:1300,23.1,19.1,67,16.7
22719,20150105:1400,23.8,19.3,64,16.6
22719,20150105:1500,23.8,19.6,66,17.1
22719,20150105:1600,23.3,19.2,66,16.6
22719,20150105:1700,22.1,18.2,67,15.7
22719,20150105:1800,20.4,17.4,73,15.4
22719,20150105:1900,19.5,16.7,74,14.8
22719,20150105:2000,18.7,16.1,75,14.2
22719,20150105:2100,18.1,15.7,77,14
22719,20150105:2200,18.1,16,79,14.4
22719,20150105:2300,18,16.1,81,14.7
22719,20150106:0000,18,16.3,83,15.1
22719,20150106:0100,17.8,16.2,84,15.1
22719,20150106:0200,17.6,15.9,83,14.7
22719,20150106:0300,16.5,15.2,86,14.2
22719,20150106:0400,14.8,14.1,92,13.5
22719,20150106:0500,14.3,13.7,93,13.2
22719,20150106:0600,16.6,15.5,88,14.6
22719,20150106:0700,19.6,17.4,79,15.9
22719,20150106:0800,20.9,17.6,71,15.4
22719,20150106:0900,22.3,18.4,67,15.9
22719,20150106:1000,23.5,18.8,62,15.8
22719,20150106:1100,24.2,19.6,63,16.7
22719,20150106:1200,22.7,18.2,63,15.3
22719,20150106:1300,23.4,19.1,65,16.5
22719,20150106:1400,23.4,18.5,60,15.2
